transaction_id,customer_id,timestamp,amount,merchant_category,location_country,card_present,is_fraud,datetime,hour_of_day,day_of_week,weekend,customer_avg_monthly_spending,amount_to_avg_ratio,transaction_velocity,days_since_last_transaction
T00000706,7116,1742006610,79.82159737318017,grocery,Poland,True,0,2025-03-15 02:43:30,2,5,1,223.2987632076257,0.3574654701466535,9,22
T00002079,2452,1741952670,79.91337285289238,grocery,Poland,False,0,2025-03-14 11:44:30,11,4,0,226.29309485649586,0.35314101344351484,3,22
T00006489,2525,1743056456,55.778044848588486,utilities,France,False,0,2025-03-27 06:20:56,6,3,0,276.85569701248653,0.20146973838892263,3,27
T00008534,5830,1741509252,34.76281287056753,utilities,Poland,True,0,2025-03-09 08:34:12,8,6,1,224.82093863320685,0.1546244450446082,2,12
T00005778,9130,1741171560,41.03291176071706,utilities,Poland,True,0,2025-03-05 10:46:00,10,2,0,82.3721204175239,0.4981407732705117,3,7
T00008844,8799,1742624874,38.36130163213016,transport,Germany,True,0,2025-03-22 06:27:54,6,5,1,123.42639872797746,0.3108030537022764,5,10
T00002587,6818,1741600684,191.3366849419728,grocery,Poland,True,0,2025-03-10 09:58:04,9,0,0,194.96201439759076,0.981404944615392,2,12
T00008383,9657,1741383569,47.45996357965163,transport,Poland,False,0,2025-03-07 21:39:29,21,4,0,249.9298100591055,0.18989316867975012,7,22
T00001683,9627,1741156015,198.72052645313005,restaurant,Poland,False,0,2025-03-05 06:26:55,6,2,0,178.16339379090343,1.1153835938169934,4,14
T00000753,4777,1741003934,53.19470223693314,transport,Poland,True,0,2025-03-03 12:12:14,12,0,0,104.25030631656156,0.5102594334390215,1,4
T00000809,2392,1742345341,361.7780786357509,utilities,Poland,True,0,2025-03-19 00:49:01,0,2,0,143.50399629151602,2.5210313857798767,8,19
T00003131,2939,1741980516,27.755214262728355,entertainment,Poland,True,0,2025-03-14 19:28:36,19,4,0,226.26867815709053,0.1226648535218775,1,10
T00005796,3923,1742025785,84.02972323608834,online_retail,Poland,True,0,2025-03-15 08:03:05,8,5,1,189.82011268665335,0.44268082052401314,3,16
T00003432,2793,1742451091,70.94584391123028,transport,Germany,True,0,2025-03-20 06:11:31,6,3,0,177.55099691507363,0.3995800932909725,6,22
T00001624,1052,1741408254,61.79065967890603,grocery,Spain,True,0,2025-03-08 04:30:54,4,5,1,136.40758963365667,0.45298549622388495,1,16
T00006451,2434,1741620358,16.86384374813289,restaurant,Poland,False,0,2025-03-10 15:25:58,15,0,0,118.45206629602131,0.14236850631198597,3,2
T00006591,9767,1742819691,108.53624461745929,utilities,Poland,True,0,2025-03-24 12:34:51,12,0,0,127.27872444880985,0.8527445972410842,4,4
T00003363,7519,1742826562,80.85368940703927,online_retail,Germany,False,0,2025-03-24 14:29:22,14,0,0,208.5443859522733,0.3877049436638546,2,27
T00007992,2273,1741205308,28.068161693705775,restaurant,Poland,False,0,2025-03-05 20:08:28,20,2,0,64.95433796266038,0.43212143444277773,7,4
T00008139,3459,1742293706,38.10470174160151,restaurant,Poland,True,0,2025-03-18 10:28:26,10,1,0,132.75022286112855,0.28704058584868253,9,7
T00005234,8534,1741838358,57.40267370905429,grocery,Poland,True,0,2025-03-13 03:59:18,3,3,0,96.62020676889496,0.5941063016596027,8,15
T00008816,3365,1742332244,146.17105456908124,transport,Poland,False,0,2025-03-18 21:10:44,21,1,0,97.5144261706517,1.4989685148049756,5,27
T00005747,6905,1743333732,29.801799942899727,utilities,Poland,True,0,2025-03-30 11:22:12,11,6,1,56.70263432246969,0.525580518418526,2,3
T00000777,6273,1742922641,302.1945487596315,restaurant,Poland,False,0,2025-03-25 17:10:41,17,1,0,141.50371035126932,2.135594522641581,4,15
T00006729,9055,1742299063,99.4203156126244,grocery,Poland,True,0,2025-03-18 11:57:43,11,1,0,127.28759463965008,0.781068382147391,5,15
T00000336,4577,1742753049,32.189137444155406,restaurant,France,False,0,2025-03-23 18:04:09,18,6,1,93.02875865541642,0.3460127589510865,7,17
T00007348,1581,1741742830,52.10785097458654,grocery,Poland,True,0,2025-03-12 01:27:10,1,2,0,129.70756381065712,0.40173332567291054,1,7
T00003425,5630,1741985975,43.05221779466186,transport,Poland,False,0,2025-03-14 20:59:35,20,4,0,87.290028608715,0.49320888629384113,2,5
T00007639,1274,1742512416,74.34122818621984,grocery,Poland,False,0,2025-03-20 23:13:36,23,3,0,152.0413067665128,0.4889541517844514,7,4
T00000898,7608,1742903668,47.945696925102524,transport,UK,False,0,2025-03-25 11:54:28,11,1,0,428.6454858822074,0.11185396441636175,5,26
T00007306,8445,1740865355,98.52422766852484,online_retail,Poland,True,0,2025-03-01 21:42:35,21,5,1,151.26533208272298,0.6513338272026836,4,21
T00007046,6545,1741539593,28.465239131955222,transport,Poland,True,0,2025-03-09 16:59:53,16,6,1,202.86692306441915,0.14031483645520793,2,12
T00008039,4986,1743281045,37.664099798690444,online_retail,Poland,True,0,2025-03-29 20:44:05,20,5,1,140.49677568063402,0.2680780367821782,2,6
T00001673,1473,1743056828,46.0279603271287,restaurant,Poland,True,0,2025-03-27 06:27:08,6,3,0,147.85380060755418,0.3113072517445793,7,21
T00001122,3679,1742083859,36.80439864063636,grocery,Poland,True,0,2025-03-16 00:10:59,0,6,1,163.04916423629192,0.2257257730392238,6,22
T00003249,5789,1743174276,42.671306932770165,online_retail,Spain,True,0,2025-03-28 15:04:36,15,4,0,104.75111426034731,0.4073589787953506,9,0
T00008737,8206,1743173456,39.48276691661379,utilities,Poland,True,0,2025-03-28 14:50:56,14,4,0,144.5624394861397,0.2731191245593175,6,19
T00007247,4034,1742950444,34.45699644985454,grocery,Poland,False,0,2025-03-26 00:54:04,0,2,0,286.8395218512707,0.1201263906293947,1,0
T00003426,5008,1742252185,174.7242142498741,restaurant,Poland,False,0,2025-03-17 22:56:25,22,0,0,152.90092256640892,1.1427283192093673,3,11
T00006866,6433,1741022032,173.0110288917785,grocery,Poland,True,0,2025-03-03 17:13:52,17,0,0,138.2840206933376,1.2511281348656507,6,8
T00009931,5899,1741851944,654.847287211046,other,Nigeria,False,1,2025-03-13 07:45:44,7,3,0,86.81664937350654,7.5428767631163955,7,16
T00006777,4534,1742754467,89.3417966901068,grocery,France,True,0,2025-03-23 18:27:47,18,6,1,35.45888561568104,2.5195883948083533,2,25
T00006098,9213,1743081778,58.938040773283184,grocery,Poland,False,0,2025-03-27 13:22:58,13,3,0,144.71785801258457,0.4072616993001511,8,16
T00009122,9640,1742951153,103.13743201825852,transport,Poland,True,0,2025-03-26 01:05:53,1,2,0,104.84311970590167,0.9837310479464192,6,3
T00007910,2971,1743239432,56.06425078351168,online_retail,UK,False,0,2025-03-29 09:10:32,9,5,1,183.942973828259,0.3047914775796594,9,24
T00003349,4225,1742858771,92.5816130981596,transport,Germany,True,0,2025-03-24 23:26:11,23,0,0,96.77616450725796,0.956657184850679,4,18
T00008701,3772,1742419612,87.72606550964696,restaurant,Poland,True,0,2025-03-19 21:26:52,21,2,0,110.57608484084714,0.7933547804293454,8,11
T00009051,4706,1741790689,114.95398795025223,transport,Poland,True,0,2025-03-12 14:44:49,14,2,0,68.10779684571769,1.687824203308964,1,28
T00003767,4477,1743060615,32.85578493370583,restaurant,Poland,False,0,2025-03-27 07:30:15,7,3,0,122.8827868562493,0.2673749983562887,3,21
T00007371,6555,1743039840,47.287291062436616,restaurant,Spain,False,0,2025-03-27 01:44:00,1,3,0,348.34277381015966,0.13574930963892282,2,4
T00001871,2284,1742191038,43.70086894061208,transport,Poland,True,0,2025-03-17 05:57:18,5,0,0,190.18162757885742,0.22978491401590218,5,19
T00009336,7704,1741186052,86.01643450311242,transport,UK,True,0,2025-03-05 14:47:32,14,2,0,138.60296811698137,0.620595905496874,9,26
T00001422,7561,1741179057,146.4472869718137,restaurant,Poland,True,0,2025-03-05 12:50:57,12,2,0,134.14490700251486,1.0917096313546082,6,7
T00000832,8988,1741904648,49.180559573610594,online_retail,UK,False,0,2025-03-13 22:24:08,22,3,0,144.71276381755374,0.3398494941027791,2,27
T00005317,7301,1741790158,118.0147310945369,grocery,UK,True,0,2025-03-12 14:35:58,14,2,0,103.53628121389609,1.139839384908269,9,24
T00008157,7112,1742741765,29.009944721873545,transport,Poland,True,0,2025-03-23 14:56:05,14,6,1,524.7570718889481,0.0552826179501451,7,14
T00002102,7413,1741116463,76.82890136780219,entertainment,Poland,True,0,2025-03-04 19:27:43,19,1,0,159.76353917887582,0.4808913332959053,4,19
T00002564,6515,1742133672,30.891573301099385,restaurant,Poland,False,0,2025-03-16 14:01:12,14,6,1,179.4615112095248,0.1721348109290848,2,5
T00004693,3496,1742000601,119.19898531472955,transport,Poland,True,0,2025-03-15 01:03:21,1,5,1,122.04872740419863,0.9766507840755164,9,13
T00003749,4060,1743300796,116.23861663220865,grocery,Poland,True,0,2025-03-30 02:13:16,2,6,1,180.65619604268045,0.6434244669070027,6,14
T00007076,4097,1742803585,46.988113446627224,restaurant,Poland,True,0,2025-03-24 08:06:25,8,0,0,261.4688938039564,0.1797082351289476,9,4
T00003451,2790,1742412206,57.46516472963766,online_retail,Poland,True,0,2025-03-19 19:23:26,19,2,0,57.11340448839961,1.006158978691412,3,19
T00005183,9594,1742536356,383.57930935354636,grocery,Poland,True,0,2025-03-21 05:52:36,5,4,0,304.3747960045907,1.2602203414627047,6,11
T00009068,5211,1740977692,33.719505602233404,grocery,Poland,False,0,2025-03-03 04:54:52,4,0,0,160.23070093841284,0.2104434755933198,4,9
T00003487,3730,1741128337,87.52797953246392,grocery,Poland,True,0,2025-03-04 22:45:37,22,1,0,52.545092416016274,1.6657688759870657,5,28
T00009592,1239,1741566287,233.7533012924103,grocery,France,True,0,2025-03-10 00:24:47,0,0,0,89.12961107197818,2.6226222518085347,5,13
T00002022,7022,1742139072,50.59503198205506,transport,Poland,True,0,2025-03-16 15:31:12,15,6,1,123.73647286150322,0.4088934395171058,3,16
T00004126,7192,1740889724,158.16654938294224,transport,Poland,False,0,2025-03-02 04:28:44,4,6,1,159.48413607145258,0.991738446713471,8,16
T00003332,5908,1742432988,82.4192492929777,online_retail,Poland,True,0,2025-03-20 01:09:48,1,3,0,98.07899965256067,0.8403353376863879,2,17
T00002583,1832,1740856696,38.609146127380015,restaurant,Poland,False,0,2025-03-01 19:18:16,19,5,1,143.93043496478097,0.26824865871368675,5,20
T00009493,2786,1742512928,33.309021751539106,utilities,Poland,False,0,2025-03-20 23:22:08,23,3,0,154.64327035574317,0.21539263671102304,3,25
T00005131,4095,1741818024,30.0388628190223,grocery,Poland,True,0,2025-03-12 22:20:24,22,2,0,202.96728983665705,0.147998541258529,6,16
T00002590,9775,1741025119,62.383049015691626,utilities,Poland,True,0,2025-03-03 18:05:19,18,0,0,127.8946621032309,0.4877689810489416,1,27
T00002025,8387,1743094336,60.75583742785525,entertainment,Poland,True,0,2025-03-27 16:52:16,16,3,0,248.01798714364983,0.24496544838365292,2,3
T00005624,6210,1741556929,67.63830327907614,grocery,Poland,True,0,2025-03-09 21:48:49,21,6,1,166.05371668542188,0.40732784925984267,5,26
T00005903,3451,1741662900,63.13344363888842,utilities,Poland,False,0,2025-03-11 03:15:00,3,1,0,180.0205878979684,0.35070124131952635,9,26
T00005711,8978,1741676435,187.82673905105497,utilities,Germany,True,0,2025-03-11 07:00:35,7,1,0,210.9397809809113,0.8904282453391382,1,10
T00003664,2879,1742742196,77.27188140488978,restaurant,Poland,True,0,2025-03-23 15:03:16,15,6,1,355.8658100825995,0.21713769408461664,4,6
T00006769,4753,1743280593,23.98317944747684,grocery,Poland,False,0,2025-03-29 20:36:33,20,5,1,66.12784942029822,0.362678956864959,4,18
T00008256,4014,1743192276,11.749478826553352,grocery,Poland,False,0,2025-03-28 20:04:36,20,4,0,213.59248605746666,0.05500885842675279,1,24
T00007459,2356,1740973471,190.60019669778666,restaurant,Poland,False,0,2025-03-03 03:44:31,3,0,0,231.9158939244586,0.8218505143070116,5,28
T00007143,5901,1743189564,11.479466411029916,online_retail,Poland,True,0,2025-03-28 19:19:24,19,4,0,306.15292045490276,0.03749585793260749,1,11
T00002406,6453,1743288180,51.288137462470644,transport,Poland,True,0,2025-03-29 22:43:00,22,5,1,229.96615762125208,0.22302471804108148,5,12
T00009145,5715,1742530894,191.5741797645907,grocery,Poland,True,0,2025-03-21 04:21:34,4,4,0,59.685557883144135,3.2097242039634746,1,15
T00004836,2575,1741106912,44.31543885685581,entertainment,Poland,False,0,2025-03-04 16:48:32,16,1,0,102.94427198837082,0.4304798897588196,1,13
T00009780,9253,1741403896,58.41736675420934,grocery,France,True,0,2025-03-08 03:18:16,3,5,1,70.96710325285454,0.8231612124010372,4,26
T00005706,5335,1742207610,45.39630076929329,restaurant,Poland,True,0,2025-03-17 10:33:30,10,0,0,46.409198015745346,0.9781746444722357,4,20
T00000505,1799,1741852253,32.11701576804833,grocery,UK,False,0,2025-03-13 07:50:53,7,3,0,206.85867446658833,0.15526066697887428,4,29
T00000515,9093,1741733449,28.882952225991016,grocery,Poland,True,0,2025-03-11 22:50:49,22,1,0,86.6637871789159,0.33327590642170596,1,10
T00000197,3678,1741355635,78.97617647751875,grocery,UK,False,0,2025-03-07 13:53:55,13,4,0,419.1104253768232,0.18843763288997423,4,2
T00008971,4843,1741900287,158.82994432583777,restaurant,France,False,0,2025-03-13 21:11:27,21,3,0,248.13429019649047,0.6400967161776184,3,24
T00002875,5131,1742759673,36.29680266988282,restaurant,Poland,True,0,2025-03-23 19:54:33,19,6,1,209.44037458099712,0.17330375168826734,1,27
T00004039,1028,1742612624,50.05782369455037,grocery,Poland,True,0,2025-03-22 03:03:44,3,5,1,113.51051794362014,0.4409972274059549,4,13
T00007849,7687,1742521686,50.38080807255029,restaurant,Poland,True,0,2025-03-21 01:48:06,1,4,0,114.3712769607912,0.44050227829336774,3,11
T00005404,6219,1741486640,48.31708900191188,online_retail,Poland,True,0,2025-03-09 02:17:20,2,6,1,81.63354728861044,0.5918778566744105,5,26
T00008625,8247,1741479879,15.583171094631515,grocery,Poland,True,0,2025-03-09 00:24:39,0,6,1,47.327762855826485,0.3292606739537253,5,6
T00002616,2472,1741744235,143.203690643287,online_retail,UK,True,0,2025-03-12 01:50:35,1,2,0,114.4290752567415,1.2514624480009529,9,2
T00009088,1027,1742790662,97.79420771663447,restaurant,Poland,True,0,2025-03-24 04:31:02,4,0,0,99.2654171110807,0.9851790337736667,1,23
T00003834,1276,1740978232,36.48606045152152,transport,UK,True,0,2025-03-03 05:03:52,5,0,0,105.60952708355342,0.3454807673047851,9,8
T00002127,6920,1742988544,79.962469968759,entertainment,France,True,0,2025-03-26 11:29:04,11,2,0,90.98023035992057,0.8788994010283885,8,6
T00009347,2699,1740888391,70.37283419050273,grocery,Poland,True,0,2025-03-02 04:06:31,4,6,1,190.06546681446878,0.37025576171181446,4,2
T00007553,9611,1742841238,70.82077917142564,grocery,Poland,True,0,2025-03-24 18:33:58,18,0,0,145.0522251794468,0.488243314322217,1,15
T00004355,9592,1743100422,21.510533590831425,restaurant,Poland,True,0,2025-03-27 18:33:42,18,3,0,84.36508787248576,0.2549696104547853,9,25
T00000337,7075,1743361212,100.60923270380921,online_retail,Germany,True,0,2025-03-30 19:00:12,19,6,1,192.09393598131308,0.5237501756098979,2,8
T00001050,1335,1742309810,32.81262660018137,entertainment,Poland,False,0,2025-03-18 14:56:50,14,1,0,424.7436841592643,0.07725277108035292,8,13
T00006606,9366,1743239272,44.375735369142745,online_retail,Poland,True,0,2025-03-29 09:07:52,9,5,1,94.77365824400813,0.46822857945285984,2,9
T00002040,7892,1743262726,16.144042323368424,restaurant,Poland,False,0,2025-03-29 15:38:46,15,5,1,158.74450547780225,0.10169827468847983,9,6
T00003236,7866,1741821079,169.2787057584491,grocery,Poland,True,0,2025-03-12 23:11:19,23,2,0,110.11882801462919,1.5372367179203956,7,1
T00006842,6953,1743431873,52.71128258230211,grocery,Poland,False,0,2025-03-31 14:37:53,14,0,0,189.2818149290494,0.2784804372361944,8,3
T00008938,9931,1741672131,121.66912217829865,online_retail,Germany,False,0,2025-03-11 05:48:51,5,1,0,68.74997190872027,1.769733409343635,5,13
T00003570,2101,1742963784,61.763863538217585,grocery,Poland,False,0,2025-03-26 04:36:24,4,2,0,165.45473474323248,0.37329764925777614,7,18
T00003947,7966,1742045793,19.033950891756366,grocery,Poland,True,0,2025-03-15 13:36:33,13,5,1,152.35278939277808,0.12493339286808375,7,3
T00000613,4105,1741768688,30.831374758545913,grocery,Poland,True,0,2025-03-12 08:38:08,8,2,0,208.11245408780857,0.14814766801768278,9,4
T00008456,6671,1742576750,25.7998260690668,entertainment,Germany,False,0,2025-03-21 17:05:50,17,4,0,224.30757243253345,0.11501986218867753,6,11
T00006520,4640,1742714177,29.680090796442222,entertainment,Poland,True,0,2025-03-23 07:16:17,7,6,1,116.94518712560401,0.253794889092482,9,15
T00005263,8201,1741907502,56.05723533446271,grocery,Poland,False,0,2025-03-13 23:11:42,23,3,0,93.96690625065378,0.5965635942608538,8,1
T00002055,8740,1742672584,215.64600905971167,online_retail,Poland,True,0,2025-03-22 19:43:04,19,5,1,106.11801361210766,2.032133864170892,7,14
T00000748,9301,1742614095,37.983886248499054,transport,Poland,True,0,2025-03-22 03:28:15,3,5,1,157.326011124532,0.24143424203663796,8,10
T00003708,8380,1743253573,62.32242464293279,transport,Poland,True,0,2025-03-29 13:06:13,13,5,1,122.2706055977978,0.5097089716553695,5,2
T00000001,3580,1741451152,97.34301655936795,grocery,Poland,False,0,2025-03-08 16:25:52,16,5,1,81.13837849902161,1.1997160697578118,9,18
T00008839,8843,1741400557,62.434879253561505,transport,Poland,False,0,2025-03-08 02:22:37,2,5,1,255.6824184103227,0.24418917672065016,7,3
T00003766,7049,1742113997,132.01313767133797,transport,Poland,True,0,2025-03-16 08:33:17,8,6,1,240.67623509409864,0.548509235320737,1,17
T00004975,1916,1741174416,55.36068172579194,grocery,Poland,True,0,2025-03-05 11:33:36,11,2,0,158.83177927222744,0.34854915042478557,1,1
T00007164,8300,1742884490,34.28695889966737,grocery,UK,True,0,2025-03-25 06:34:50,6,1,0,128.62599402211544,0.2665632181141567,5,4
T00000609,2059,1741818264,30.04081139163376,entertainment,Poland,True,0,2025-03-12 22:24:24,22,2,0,120.75990746553761,0.24876477650669607,3,29
T00005338,4006,1741085294,95.49432042473576,transport,Spain,True,0,2025-03-04 10:48:14,10,1,0,145.94075603103693,0.654336204784544,9,11
T00001528,4441,1742164888,55.94875001554006,grocery,France,True,0,2025-03-16 22:41:28,22,6,1,160.18397372546187,0.34927807516768317,6,26
T00007941,4977,1742292642,18.767393375695704,transport,Poland,False,0,2025-03-18 10:10:42,10,1,0,125.038202260737,0.15009327578591408,6,25
T00009851,6623,1740947009,71.565667564368,grocery,Germany,True,0,2025-03-02 20:23:29,20,6,1,200.54957459464433,0.3568477654914914,6,12
T00009157,4530,1742394827,25.81472934351506,online_retail,Poland,True,0,2025-03-19 14:33:47,14,2,0,290.05922097501264,0.08899813374917287,7,27
T00004200,8306,1741962594,63.52466690075524,entertainment,Poland,True,0,2025-03-14 14:29:54,14,4,0,266.5510499091289,0.23832082793300466,3,7
T00009598,3893,1742357081,29.567619433970624,online_retail,Poland,True,0,2025-03-19 04:04:41,4,2,0,72.9993075626785,0.40503972463825555,2,7
T00009803,4070,1743197263,168.84565448139887,utilities,Poland,True,0,2025-03-28 21:27:43,21,4,0,194.38478328220157,0.8686155965010603,7,21
T00007270,4772,1742206625,37.229120368036234,online_retail,Poland,True,0,2025-03-17 10:17:05,10,0,0,128.69312447584042,0.28928600902082585,2,10
T00004286,8903,1740991289,42.1335530728409,grocery,Poland,False,0,2025-03-03 08:41:29,8,0,0,95.32128884563261,0.4420161915883637,8,23
T00004470,7698,1742906843,97.70776300128432,restaurant,Poland,False,0,2025-03-25 12:47:23,12,1,0,244.34680275138092,0.39987330262184956,5,29
